STU_ID,SCH_ID,F3ERN2011,F3C02,F3EVRGED,F3EVERDO,BYMOTHED,BYS14,BYRACE,BYP61,F3ATTAINMENT,BYTXCSTD,BYSES1,F3JUNEDSTAT,F3REGION,F3B35
441215,4412,22000,35,0,0,3,2,7,1,4,48.87,0.47,3,3,0
441216,4412,20000,40,0,0,7,1,7,0,3,27.42,0.89,1,3,1
441217,4412,32000,40,0,0,5,1,7,0,3,47.83,0.6,3,3,0
441218,4412,13000,35,0,0,8,2,5,0,3,56.78,1.38,1,3,1
441219,4412,16000,40,0,0,5,1,7,1,6,56.33,0.27,3,3,0
441220,4412,0,-3,0,0,4,2,7,0,5,46.7,-0.05,1,3,-3
441301,4413,36000,-7,0,0,5,2,7,0,3,51.47,0.12,3,3,-7
441302,4413,30000,40,0,0,6,2,7,-4,3,49.69,0.87,3,3,0
441303,4413,-4,-4,0,0,2,2,7,1,-4,40.35,0.65,-4,-4,-4
441304,4413,700,-9,0,0,6,1,7,1,3,42.67,0.46,3,3,1
441305,4413,0,-3,0,0,2,2,7,-4,2,41.38,-0.59,4,3,-3
441307,4413,35000,36,0,0,5,2,7,0,3,35.8,0.12,3,3,0
441308,4413,-4,-4,0,0,6,1,3,1,-4,38.35,0.86,-4,-4,-4
441310,4413,-4,-4,0,0,2,2,7,1,-4,52.22,0.14,-4,-4,-4
442103,4421,4000,8,0,1,2,1,7,0,5,40.2,-0.5,1,3,0
442104,4421,25000,40,1,1,6,1,2,0,2,41.68,0.44,4,3,1
442201,4422,21000,40,0,0,1,2,7,0,6,49.13,0.37,3,3,0
442202,4422,-8,-8,0,0,2,2,7,-4,-8,36.65,0.15,-8,-8,-8
442204,4422,0,-3,0,0,2,2,7,0,6,46.43,0.85,1,3,-3
442205,4422,-8,-8,0,0,2,2,7,-4,-8,33.58,0.15,-8,-8,-8
442207,4422,0,-3,0,0,6,2,7,0,6,56.83,0.71,3,3,-3
442208,4422,30000,45,0,0,2,2,7,0,6,52.97,0.42,3,3,0
442209,4422,-4,-4,0,0,6,2,2,0,-4,48.45,1.37,-4,-4,-4
442211,4422,-4,-4,0,0,5,2,2,0,-4,53.85,0.89,-4,-4,-4
442212,4422,0,-3,0,0,1,2,7,0,5,44.21,0.29,1,2,-3
442213,4422,300,30,0,0,8,2,7,0,8,56.5,1.63,3,3,-3
442214,4422,855,40,0,0,4,2,7,0,8,64.15,0.87,3,3,1
442215,4422,30000,40,0,0,5,2,7,0,3,54.77,0.73,1,3,0
442216,4422,-8,-8,0,0,1,2,2,-7,-8,38.88,-0.37,-8,-8,-8
442217,4422,-8,-8,0,0,5,2,7,0,-8,38.26,0.59,-8,-8,-8
442218,4422,40000,40,0,0,6,2,6,0,8,52.25,0.87,1,3,0
442220,4422,70000,40,0,0,3,2,7,-4,8,60.84,0.75,3,3,1
442221,4422,100,-3,0,0,2,-9,3,0,3,36.73,-0.01,1,3,0
442261,4422,-8,-8,0,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8
443101,4431,30000,35,0,0,4,1,7,0,6,56.44,1.01,1,3,1
443102,4431,-8,-8,0,0,8,1,7,-4,-8,40.28,0.8,-8,-8,-8
443103,4431,0,-3,0,0,2,1,2,0,3,55.02,0.02,1,4,-3
443104,4431,-8,-8,0,0,2,1,7,0,-8,43.42,0.46,-8,-8,-8
443106,4431,-8,-8,0,0,8,1,6,-4,-8,26.95,0.47,-8,-8,-8
443107,4431,58000,40,0,0,6,1,6,0,6,61.94,1.35,1,3,0
443108,4431,-8,-8,0,0,6,1,6,-7,-8,51.17,0.97,-8,-8,-8
443109,4431,-8,-8,0,0,4,1,7,0,-8,39.47,0.77,-8,-8,-8
443110,4431,-8,-8,0,0,1,1,2,0,-8,43.39,-0.11,-8,-8,-8
443111,4431,15000,45,0,0,6,-9,2,-7,3,28.49,0.5,1,3,0
443161,4431,-8,-8,0,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8
443162,4431,-8,-8,0,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8
443163,4431,-4,-4,0,0,-8,-8,-8,-8,-4,-8,-8,-4,-4,-4
443201,4432,4000,20,0,0,4,1,7,0,3,48.98,0.31,1,2,1
443202,4432,38000,42,0,0,5,2,7,0,4,50.67,-0.76,1,3,0
443203,4432,20000,30,0,0,6,2,7,0,3,48.72,0.37,3,3,1
443204,4432,34000,50,0,0,6,1,7,0,6,53.39,1.22,3,3,0
443205,4432,0,-3,0,0,4,1,7,0,10,71.56,-0.58,3,3,1
443206,4432,-4,-4,0,0,6,1,7,0,-4,51.59,0.9,-4,-4,-4
443207,4432,24000,50,0,0,2,1,7,-4,3,38.84,0.31,3,3,1
443209,4432,43000,20,1,1,2,2,4,0,4,35.83,-0.83,3,3,1
443210,4432,3500,12,0,0,3,1,7,1,3,51.77,-0.35,2,3,0
443211,4432,16000,40,0,1,6,2,7,1,3,43.95,0.4,3,3,0
443212,4432,28000,40,0,0,4,2,7,0,6,49.61,0.24,3,3,0
443214,4432,2000,-7,1,1,4,1,7,-7,3,57.7,0.41,3,3,-7
443215,4432,50000,40,0,0,5,1,7,0,5,49.49,0.38,3,3,0
443216,4432,12000,40,0,0,4,1,7,0,3,57.27,0.43,1,4,0
443217,4432,30000,40,0,0,3,1,7,1,3,68.59,0.32,1,4,1
443218,4432,33000,40,0,0,6,1,7,0,5,61.71,1.37,1,3,0
444101,4441,-4,-4,0,0,2,1,7,0,-4,41.8,0.45,-4,-4,-4
444102,4441,15000,45,0,0,3,1,7,0,6,59.83,0.49,3,3,1
444103,4441,-4,-4,0,0,7,2,7,-7,-4,60.31,0.93,-4,-4,-4
444104,4441,-4,-4,0,0,7,2,7,0,-4,58.46,1.07,-4,-4,-4
444105,4441,65000,55,0,0,3,1,7,1,2,39.2,0.16,4,3,1
444106,4441,-4,-4,0,0,3,1,4,-9,-4,38.78,-0.29,-4,-4,-4
444107,4441,52000,40,0,0,8,2,7,0,5,58.03,1.19,3,3,1
444108,4441,40000,-7,0,0,6,1,7,0,6,57.68,0.89,3,3,-7
444109,4441,-4,-4,0,0,2,1,7,-9,-4,48.36,-0.33,-4,-4,-4
444110,4441,32000,40,0,0,2,2,7,0,6,61.02,0,3,3,0
444111,4441,160000,-9,0,0,3,2,7,0,6,62.26,-0.2,3,3,0
444112,4441,39000,40,0,0,5,2,7,0,8,49.28,0.82,3,3,0
444113,4441,25000,55,0,0,6,2,7,0,6,54.73,0.38,3,1,0
444114,4441,44000,8,0,0,6,2,7,1,8,52.34,0.79,3,3,1
444115,4441,50000,45,0,0,4,2,7,0,8,53.24,-0.43,3,3,1
444116,4441,20000,50,0,0,6,1,7,0,5,67.5,0.96,1,3,-3
444117,4441,13000,35,0,0,2,2,7,0,8,50.86,-0.61,3,3,0
444118,4441,0,-7,0,0,4,2,7,-7,3,46.83,-0.09,3,3,-7
444119,4441,-4,-4,0,0,5,1,7,0,-4,37.75,-0.06,-4,-4,-4
444120,4441,40000,40,0,1,2,2,7,1,6,47.86,-0.61,3,3,0
444121,4441,35000,80,0,0,4,1,7,0,6,67.03,0.27,1,3,1
444122,4441,9000,40,0,0,4,1,7,0,6,63.12,0.48,3,3,1
444123,4441,29000,40,0,0,6,2,7,0,3,53.54,0.98,3,3,1
444201,4442,55000,45,0,0,3,1,7,0,6,60.06,0.75,3,3,0
444202,4442,85000,50,0,0,6,1,7,1,6,51.62,1.1,3,3,1
444203,4442,39000,36,0,0,5,2,6,0,6,53.71,1.16,3,3,0
444204,4442,11000,-7,0,0,2,1,7,0,5,46.49,0.07,-9,2,-7
444205,4442,40000,40,1,1,5,2,7,0,3,49.03,0.49,3,3,0
444206,4442,55000,40,0,0,6,1,5,0,6,54.1,0.67,3,3,0
444207,4442,10000,-7,0,0,5,2,3,0,3,49.63,0.75,3,3,-7
444208,4442,40000,-7,0,0,4,1,3,-7,2,53.68,-0.26,4,3,-7
444209,4442,19000,40,0,0,2,2,7,-4,3,50.06,0.08,3,3,0
444211,4442,0,-3,0,0,4,2,6,1,3,58.44,0.34,3,3,-3
444212,4442,-8,-8,0,0,6,1,7,1,-8,49.13,0.38,-8,-8,-8
444213,4442,24000,40,0,0,7,1,7,-4,6,56.69,0.32,1,4,1
444214,4442,20000,40,0,0,1,2,7,0,4,50.61,-0.08,1,3,0
444215,4442,21000,28,0,0,3,1,7,-7,3,53.11,0.19,3,3,0
444216,4442,40000,50,1,1,6,2,7,-4,6,60.59,0.68,2,3,1
444217,4442,45000,48,1,1,7,1,7,1,4,66.4,0.96,2,3,1
444218,4442,-4,-4,0,0,4,2,3,-7,-4,49.95,-0.68,-4,-4,-4
444219,4442,30000,38,0,0,5,2,3,0,3,47.62,0.48,3,3,0
444220,4442,50000,45,0,0,6,2,3,0,6,65.18,0.27,3,3,0
444221,4442,20000,40,0,0,4,2,3,0,6,47.51,-0.27,1,3,1
444222,4442,42000,50,0,0,6,1,3,0,6,43.86,0.96,3,3,0
444223,4442,58000,45,0,0,6,1,5,-3,8,56.29,0.3,3,3,0
444224,4442,24000,36,0,0,6,2,7,1,5,51.49,0.18,1,3,1
444225,4442,-8,-8,0,0,6,1,7,0,-8,60.04,1.08,-8,-8,-8
444261,4442,-4,-4,0,0,-8,-8,-8,-8,-4,-8,-8,-4,-4,-4
444262,4442,-4,-4,0,0,-8,-8,-8,-8,-4,-8,-8,-4,-4,-4
444263,4442,-8,-8,0,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8
445101,4451,60000,48,0,0,4,1,7,0,5,51.27,0.75,3,-9,0
445102,4451,0,-3,0,0,3,2,7,0,3,55.01,-0.4,3,3,-3
445103,4451,32000,-7,0,0,3,1,7,0,6,50.34,0.49,2,3,-7
445104,4451,-4,-4,0,0,7,1,7,0,-4,54.93,1.14,-4,-4,-4
445105,4451,50000,36,0,0,5,2,7,0,6,62.82,0.6,1,3,1
445106,4451,-4,-4,0,0,4,2,7,0,-4,59.69,0.43,-4,-4,-4
445107,4451,1500,-3,0,0,5,1,7,0,2,47.81,-0.05,4,3,0
445108,4451,48000,40,0,0,4,2,7,0,5,56.26,0.57,3,3,1
445109,4451,85000,55,0,0,6,1,7,0,6,52.07,0.39,3,3,1
445110,4451,-4,-4,0,0,5,1,7,-4,-4,43.71,-0.01,-4,-4,-4
445111,4451,20000,35,0,0,6,1,7,0,3,63.3,0.84,3,3,0
445112,4451,50000,40,0,0,6,2,7,0,5,59.89,1.22,3,3,0
445113,4451,15000,40,0,0,6,2,7,0,4,58.25,0.98,3,3,0
445114,4451,-4,-4,0,0,5,1,7,0,-4,56.03,0.45,-4,-4,-4
445115,4451,22000,-7,0,0,6,2,7,0,6,55.41,0.98,3,3,-7
445116,4451,40000,40,0,0,7,1,7,0,6,46.61,1.21,3,3,1
445117,4451,0,-3,0,0,3,2,7,0,3,55.26,0.29,1,3,-3
445118,4451,36000,-7,0,0,6,2,7,-4,8,42.79,0.35,3,3,-7
445119,4451,0,-3,0,0,6,2,7,0,5,42.14,0.29,3,3,-3
445120,4451,5000,40,0,0,6,2,7,-4,6,54.27,0.62,3,3,1
445121,4451,10000,18,0,0,6,1,7,0,10,55.99,0.37,2,3,0
445122,4451,19000,40,0,0,4,1,7,0,2,39.48,0.31,4,4,0
445123,4451,24000,40,0,0,6,2,7,-7,6,62.07,0.99,3,3,0
445124,4451,49000,50,0,0,6,1,7,-4,5,41.14,0.48,3,3,1
445125,4451,32000,70,0,0,5,1,7,0,4,53.42,0.28,3,3,1
445126,4451,42000,-7,1,1,2,1,7,-4,3,36.71,-0.46,3,3,-7
445127,4451,-4,-4,0,0,4,1,7,0,-4,52.16,-0.02,-4,-4,-4
445128,4451,18000,30,0,0,6,2,7,-9,3,55,0.36,1,3,0
445201,4452,0,-3,0,0,2,1,7,0,10,20.91,0.66,3,3,1
445202,4452,42000,80,0,0,6,2,7,0,10,62.45,1.37,3,3,0
445203,4452,0,-3,0,0,5,2,7,0,3,51.44,0.77,1,3,-3
445204,4452,30000,45,0,0,6,2,7,0,8,50.29,1.02,3,3,0
445205,4452,43000,40,0,0,7,2,7,0,8,58.47,1.29,3,3,1
445206,4452,8000,30,0,0,6,2,7,0,6,66.68,1.17,1,3,1
445207,4452,14000,30,0,0,7,1,7,0,3,52.94,1.46,1,3,0
445209,4452,18000,18,0,0,5,1,7,0,3,52.38,1.2,1,3,0
445210,4452,18000,65,0,0,6,2,7,0,10,67.57,0.93,3,3,1
445211,4452,8000,40,0,0,5,1,7,0,6,62.7,0.5,3,3,0
445212,4452,-4,-4,0,0,3,1,7,-4,-4,29.74,-0.24,-4,-4,-4
445213,4452,72000,45,0,0,6,1,7,-4,6,59.8,1.02,3,3,0
445214,4452,-4,-4,0,0,7,1,7,0,-4,44.99,0.95,-4,-4,-4
445215,4452,56000,-7,0,0,-4,-4,-4,-4,6,58.73,-4,3,3,-7
445216,4452,33000,40,0,0,-4,-4,-4,-4,6,40.63,-4,3,3,0
445218,4452,11000,40,0,0,6,2,7,-4,6,62.75,0.79,3,3,1
445219,4452,0,-3,0,0,3,1,2,0,6,60.41,0.94,3,3,-3
445220,4452,1500,30,0,0,8,2,7,0,10,59.51,1.65,1,3,0
445221,4452,30000,40,0,0,6,2,7,0,3,38.49,1.01,3,3,1
445222,4452,65000,50,0,0,4,2,7,0,6,60.29,0.9,3,3,1
445224,4452,47000,48,0,0,6,2,6,0,6,53.48,0.26,1,3,1
445225,4452,17000,50,0,0,6,2,7,0,4,42.17,0.8,3,3,0
445226,4452,0,37,0,0,2,1,6,0,6,41.1,-0.1,3,3,0
445227,4452,0,-3,0,0,7,1,7,0,3,65.04,1.15,1,3,0
445228,4452,-4,-4,0,0,4,1,7,0,-4,56.57,0.87,-4,-4,-4
445229,4452,-4,-4,0,0,6,2,7,1,-4,60.53,0.88,-4,-4,-4
446102,4461,65000,50,0,0,7,2,7,0,8,63.32,1.32,3,3,1
446103,4461,30000,40,0,0,8,1,7,1,3,59.7,1.72,1,1,-3
446104,4461,70000,40,0,0,6,1,7,0,6,67.69,1.22,3,4,1
446105,4461,29000,40,0,0,7,2,7,0,6,54.52,0.96,3,3,0
446106,4461,0,-3,0,0,7,2,7,0,6,71.96,1.32,3,1,-3
446107,4461,17000,40,0,0,6,1,2,0,6,63.91,1.2,3,3,0
446108,4461,0,-3,0,0,7,2,7,0,8,61.44,0.95,1,1,-3
446109,4461,20000,75,0,0,6,1,7,0,6,56.94,1.45,3,1,0
446110,4461,75000,60,0,0,5,1,2,0,6,59.73,1.26,3,3,0
446111,4461,8000,28,1,1,6,2,7,0,5,75.48,0.53,2,3,0
446112,4461,40000,45,0,0,6,1,7,0,6,57.7,1.19,3,3,1
446113,4461,20000,25,0,0,-4,-4,-4,-4,6,56.82,-4,1,3,0
446115,4461,5000,40,0,0,2,2,3,1,3,48.87,0.26,3,3,0
446116,4461,75000,32,0,0,5,1,7,0,6,54.97,0.55,1,3,1
446118,4461,-8,-8,0,0,7,1,7,0,-8,70.68,1.52,-8,-8,-8
446120,4461,4000,-9,0,0,6,2,3,1,8,65.93,-0.18,3,2,1
446121,4461,0,-3,0,0,4,2,2,0,8,50.94,0.54,1,2,-3
446122,4461,58000,65,0,0,7,2,7,0,6,73.54,1.45,3,1,0
446124,4461,-4,-4,0,0,5,2,7,0,-4,61.63,1.13,-4,-4,-4
446125,4461,56000,52,0,0,5,1,7,0,6,65.97,1.08,3,3,1
446127,4461,20000,35,0,0,8,2,7,1,6,72.64,1.56,3,1,0
446128,4461,12000,40,0,0,7,1,7,0,6,67.73,1.07,1,1,-3
446161,4461,65000,40,0,0,-8,-8,-8,-8,3,-8,-8,3,3,1
446201,4462,18000,40,0,0,4,1,1,0,3,29.59,-0.23,3,3,0
446203,4462,18000,40,0,1,6,2,1,0,6,53.61,0.49,3,3,1
446204,4462,20000,-7,0,0,3,1,1,0,3,24.79,0.09,3,3,-7
446205,4462,0,-3,0,1,2,1,1,0,2,41.07,-0.08,4,3,-3
447101,4471,-8,-8,0,0,4,1,7,0,-8,51.38,0.58,-8,-8,-8
447102,4471,12000,30,0,0,7,2,7,0,8,52.72,1.39,3,3,1
447103,4471,-8,-8,0,0,6,2,7,1,-8,47.27,0.67,-8,-8,-8
447104,4471,250000,90,0,0,7,1,6,0,3,53.64,1.23,3,1,0
447105,4471,32000,-7,0,0,4,1,7,0,3,45.17,-0.11,3,3,-7
447106,4471,12000,30,0,0,3,2,7,0,6,60.24,0.8,3,3,1
447107,4471,43000,40,0,0,7,2,7,0,6,58.48,1.23,3,1,0
447108,4471,-4,-4,0,0,8,1,7,0,-4,69.85,1.35,-4,-4,-4
447109,4471,10000,20,0,0,6,1,7,0,8,49.86,1.01,1,1,1
447110,4471,30000,40,0,0,5,2,7,-4,6,53.45,0.77,3,4,1
447112,4471,-4,-4,0,0,-4,-4,-4,-4,-4,55.74,-4,-4,-4,-4
447115,4471,160000,60,0,0,5,1,7,0,6,45.89,0.95,3,3,0
447117,4471,20000,57,0,0,5,1,7,0,3,71.27,0.44,2,3,0
447119,4471,-4,-4,0,0,-4,-4,-4,-4,-4,46.76,-4,-4,-4,-4
447121,4471,15000,40,0,0,6,2,7,-7,6,57.74,1.06,3,3,0
447122,4471,8000,45,0,0,6,2,7,0,6,51.28,0.68,3,3,-3
447123,4471,30000,40,0,0,3,2,7,0,3,41.43,0.9,3,3,0
447124,4471,22000,30,0,0,6,1,7,0,3,54.15,0.75,1,3,0
447125,4471,-4,-4,0,0,5,1,7,-4,-4,56.13,0.86,-4,-4,-4
447126,4471,0,-3,0,0,6,1,7,0,6,45.46,1.07,1,1,-3
447127,4471,-4,-4,0,0,6,2,7,1,-4,65.55,1.12,-4,-4,-4
447128,4471,11000,40,0,0,5,2,7,0,8,52.53,1.08,3,3,1
447129,4471,16000,30,0,0,5,2,7,0,6,55.68,0.23,3,3,1
447130,4471,-4,-4,0,0,6,2,7,-4,-4,52.57,0.48,-4,-4,-4
447132,4471,-4,-4,0,0,5,2,7,0,-4,47.46,0.08,-4,-4,-4
447201,4472,24000,45,0,0,2,2,6,1,5,56.2,-0.66,3,3,1
447202,4472,15000,40,0,0,6,2,6,1,6,54.53,0.65,3,3,1
447203,4472,21000,40,0,1,6,2,3,1,3,34.34,0.8,2,2,1
447204,4472,10000,40,0,0,6,2,7,0,6,63.05,0.4,1,3,0
447205,4472,40000,50,0,1,6,2,7,1,3,64.62,0.38,3,3,0
447206,4472,5000,40,0,0,6,2,7,0,6,54.69,0.8,1,3,0
447207,4472,20000,30,0,0,7,1,4,1,3,41.48,-0.29,1,3,0
447208,4472,45000,40,0,0,4,2,6,0,5,55.13,-0.43,3,3,1
447209,4472,20000,40,0,0,2,2,7,0,3,51.82,-0.26,3,3,0
447210,4472,15000,40,0,0,6,1,7,1,3,57.74,0.31,3,3,0
447211,4472,4500,25,0,0,6,2,5,0,5,63.29,0.34,1,3,0
447212,4472,8000,40,0,0,4,2,2,1,6,70.21,-0.14,3,3,0
447213,4472,16000,40,0,1,4,1,7,1,3,62.27,0.03,3,3,1
447214,4472,7000,60,0,0,6,1,7,0,6,67.23,0.55,3,3,0
447215,4472,10000,40,0,0,6,2,7,0,4,58.4,0.14,3,3,0
447216,4472,70000,25,0,0,8,1,7,0,6,64.52,0.64,1,3,0
447301,4473,32000,8,0,0,6,2,7,0,6,53.21,0.54,3,3,1
447302,4473,-4,-4,0,0,3,2,7,0,-4,43.86,-0.41,-4,-4,-4
447303,4473,10000,40,0,0,1,2,7,-4,5,48.07,-1.32,3,3,0
447305,4473,-4,-4,0,0,6,2,7,-3,-4,55.98,0.94,-4,-4,-4
447306,4473,0,-3,0,0,2,1,7,0,6,53.81,-0.86,1,3,-3
447307,4473,50000,40,0,0,4,2,7,0,6,45.21,0.76,3,3,1
447309,4473,-4,-4,0,1,2,2,7,-4,-4,49.89,-0.39,-4,-4,-4
447310,4473,-4,-4,0,0,2,2,7,1,-4,53.73,-0.34,-4,-4,-4
447311,4473,32000,40,0,0,2,2,7,0,6,51.6,-0.35,3,3,1
447312,4473,-8,-8,0,0,2,2,6,-9,-8,48.57,-0.49,-8,-8,-8
447313,4473,25000,40,0,0,-4,-4,-4,-4,4,44.43,-4,3,-9,0
447314,4473,60000,40,0,0,4,2,7,0,4,44.93,0.39,3,3,1
448101,4481,0,-7,0,0,5,1,6,0,6,71.95,1.26,3,1,-7
448103,4481,3000,32,0,0,5,1,7,1,3,47.34,0.67,1,4,0
448104,4481,-4,-4,0,0,6,1,2,-4,-4,51.19,1.01,-4,-4,-4
448106,4481,32000,45,0,0,2,2,2,-7,4,60.39,-0.35,3,1,0
448107,4481,25000,80,0,0,2,2,2,0,5,43.5,-0.02,1,4,0
448109,4481,65000,50,0,0,4,2,6,0,7,60.33,1.08,3,4,0
448112,4481,40000,40,0,0,7,1,2,0,10,59.75,1.24,3,4,1
448114,4481,52000,50,0,0,6,2,7,0,6,68.73,1.29,3,4,0
448116,4481,55000,40,0,0,8,1,5,0,3,50.04,1.72,3,4,1
448117,4481,20000,45,0,0,7,1,7,0,10,58.67,0.98,3,2,0
448118,4481,20000,50,0,0,6,2,5,0,8,51.03,1.1,3,4,0
448119,4481,26000,30,0,0,6,1,7,1,4,48.43,0.44,1,3,1
448120,4481,0,-3,0,0,4,2,2,-7,6,54.41,0.91,3,4,-3
448121,4481,30000,40,0,0,4,2,7,-4,6,54.27,0.73,3,4,0
448122,4481,27000,40,0,0,7,2,6,-4,7,52.93,1.54,3,4,1
448123,4481,20000,57,0,0,8,1,6,1,6,52.09,1.72,3,2,1
448125,4481,250000,80,0,0,-4,-4,-4,-4,6,54.57,-4,3,4,0
448126,4481,50000,40,0,0,7,2,2,0,8,67.7,0.98,3,3,0
448127,4481,9000,12,0,0,6,2,2,0,4,60.43,1.37,1,4,0
448128,4481,12000,32,0,0,-4,-4,-4,-4,8,56.04,-4,3,4,1
448201,4482,33000,45,0,0,5,1,2,0,6,46.15,-0.08,1,4,0
448202,4482,65000,46,0,0,3,2,5,0,6,39.68,-0.24,3,4,1
448203,4482,42000,40,0,0,6,1,6,1,8,53.42,-0.58,1,1,1
448204,4482,0,-3,0,0,-4,-4,-4,-4,5,56.15,-4,3,4,-3
448205,4482,35000,60,0,0,4,1,2,0,6,52.64,-0.57,3,4,1
448207,4482,60000,40,0,0,1,1,6,0,6,53.9,-0.18,3,4,1
448208,4482,43000,60,0,0,3,1,6,0,4,64.64,0.28,1,4,0
448209,4482,-8,-8,0,0,2,2,6,-4,-8,63.73,-0.93,-8,-8,-8
448211,4482,0,-3,0,0,2,2,2,0,8,71.99,0.25,1,1,-3
448213,4482,17000,40,0,0,4,2,2,1,3,61.83,0.43,2,4,1
448214,4482,24000,40,0,0,3,2,6,1,3,61.28,0.87,3,4,1
448215,4482,27000,40,0,0,2,2,2,-4,4,60.44,0.53,3,4,1
448218,4482,40000,40,0,0,6,2,6,1,4,53.29,0.5,3,4,0
448220,4482,25000,40,0,0,2,1,2,0,4,46.75,-1.26,3,3,1
448222,4482,38000,40,0,1,5,2,2,1,2,52.3,-0.71,4,4,0
448223,4482,33000,90,0,0,3,2,6,1,6,42.98,0.08,3,4,0
448224,4482,25000,40,0,0,5,2,6,1,6,60.06,0.09,3,4,0
448225,4482,42000,50,0,0,3,1,2,1,3,50.38,0.46,3,4,1
448226,4482,47000,45,0,0,2,2,5,0,6,55.36,0.2,3,4,1
448227,4482,27000,40,0,1,5,1,2,-9,3,65.56,1.06,3,4,1
448228,4482,25000,20,0,1,2,2,2,0,2,52.62,0.12,4,4,1
448230,4482,43000,50,0,0,5,2,6,0,6,53.75,0.6,3,4,0
448231,4482,26000,40,0,0,2,1,2,0,3,72.51,-0.34,1,4,0
448232,4482,40000,40,0,0,6,2,6,0,8,60.21,0.94,3,4,1
449101,4491,0,-3,0,0,7,2,7,0,6,66.88,1.63,1,1,-3
449102,4491,0,-3,0,0,6,1,7,-3,3,57.88,0.54,1,4,-3
449103,4491,3000,20,0,1,6,2,7,0,6,64.16,1.12,1,2,1
449104,4491,40000,40,0,0,-4,-4,-4,-4,6,59.93,-4,3,1,0
449106,4491,12000,6,0,0,5,2,7,0,6,52.43,0.83,1,4,1
449107,4491,5500,24,0,0,7,1,7,0,3,68.19,1.52,3,4,1
449108,4491,55000,8,0,0,-4,-4,-4,-4,6,44.8,-4,1,3,-3
449109,4491,20000,60,0,0,-4,-4,-4,-4,6,57.14,-4,3,4,0
449110,4491,0,-3,0,1,7,1,7,1,1,65.22,0.74,4,2,-3
449112,4491,0,-3,0,0,8,1,7,0,6,63.86,1.72,1,4,-3
449113,4491,24000,35,0,0,7,1,7,0,6,61.49,1.54,3,4,0
449114,4491,29000,35,0,0,7,2,7,0,6,61.36,1.63,1,3,0
449115,4491,9000,30,0,0,-4,-4,-4,-4,6,62.84,-4,1,4,0
449116,4491,90000,35,0,0,6,1,7,0,6,55.82,1.29,3,4,1
449117,4491,0,-3,0,0,-4,-4,-4,-4,3,64,-4,1,3,-3
449118,4491,43000,40,0,0,7,2,7,0,6,57.77,1.13,3,4,1
449119,4491,72000,40,0,0,6,2,6,0,6,57.47,0.87,3,4,1
449120,4491,1200,-3,0,1,6,1,7,0,3,62.26,0.87,1,4,0
449121,4491,37000,42,0,0,7,2,7,0,6,60.87,1.22,3,4,0
449122,4491,10000,-9,0,0,6,1,7,1,6,59.5,0.57,3,1,0
449123,4491,35000,40,0,0,7,1,7,0,6,50.3,1.54,3,4,0
449124,4491,-4,-4,0,0,-4,-4,-4,-4,-4,69.79,-4,-4,-4,-4
449125,4491,90000,55,0,0,8,1,7,0,6,68.87,1.8,3,3,1
449126,4491,0,-3,0,0,7,1,2,1,6,64.77,1.39,2,3,0
449127,4491,-4,-4,0,0,5,2,7,1,-4,55.17,0.34,-4,-4,-4
449128,4491,22500,30,0,0,6,2,7,0,8,56.79,1.22,3,4,1
449129,4491,5000,-7,0,0,6,2,7,0,6,51.86,1.07,2,1,-7
449130,4491,35000,30,0,0,7,2,2,0,3,59.59,1.47,1,3,1
449132,4491,0,-3,0,0,7,1,7,0,6,65.07,1.63,1,4,-3
449133,4491,42000,40,0,0,8,1,7,0,6,67.98,1.8,3,4,0
449134,4491,1500,48,0,0,-4,-4,-4,-4,6,58.46,-4,1,1,1
449201,4492,25000,-7,0,0,3,1,7,-4,3,56.26,-0.07,3,4,-7
449202,4492,62000,35,0,0,2,1,7,1,3,52.13,-0.66,3,4,1
449203,4492,500,10,0,0,6,1,7,0,5,51.6,1.22,2,4,0
449204,4492,15000,46,0,0,5,1,7,0,6,50.82,0.4,3,3,0
449205,4492,30000,40,0,0,3,2,5,0,5,50,-0.11,3,4,0
449206,4492,10000,-9,0,0,3,2,7,0,5,50.87,0.95,3,4,0
449207,4492,0,-3,0,0,2,2,7,0,3,64.31,-0.24,3,4,0
449208,4492,35000,45,0,0,3,2,7,-4,6,56.23,0.12,3,4,1
449209,4492,36000,60,0,0,7,1,7,0,3,65.91,1.44,3,4,0
449210,4492,30000,40,0,0,5,1,7,0,8,57.21,0.84,3,4,0
449211,4492,60000,36,0,0,2,2,7,0,6,48.97,0.14,3,4,1
449212,4492,34000,38,0,0,3,2,7,0,6,63.18,0.27,1,4,1
449213,4492,25000,60,0,0,5,1,7,0,6,54.48,0.87,1,4,0
449214,4492,80000,36,0,0,5,1,7,-4,6,60.94,-0.06,3,4,0
450101,4501,38000,12,1,1,8,2,7,1,3,49.62,1.55,1,3,0
450102,4501,-4,-4,0,0,1,1,4,0,-4,45.31,-1.42,-4,-4,-4
450103,4501,0,-3,0,0,7,1,7,-7,3,58.23,1.13,1,4,-3
450104,4501,-4,-4,0,0,3,1,6,0,-4,42.92,0.38,-4,-4,-4
450105,4501,-4,-4,0,0,2,2,7,-4,-4,40.17,-0.05,-4,-4,-4
